,ID,Winery,Name,Vintage,Country,Region,Wine_Style,Wine_Type,Wine_Category,Grape Type,Grape_ID,Rating,Review_Count,Price,Acidity,Fizziness,Intensity,Sweetness,Tannin
1236,10 Year Old Tawny Port N.V.,Burmester,10 Year Old Tawny Port,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,3.9,3393,29.5,2.9701934,,4.251613,4.3310966,
1237,Noval Black Ruby Port N.V.,Quinta do Noval,Noval Black Ruby Port,N.V.,Portugal,Porto,portugal-ruby-port,Ruby Port,Fortified Wine,Touriga Franca,68,3.9,2811,31.46,3.0395932,,4.7921352,4.841627,
1238,Late Bottled Vintage Port 2015,Burmester,Late Bottled Vintage Port,2015,Portugal,Porto,portugal-lbv-port,Late Bottled Vintage Port,Fortified Wine,Touriga Franca,68,3.9,577,31.0,3.006336,,4.5640807,4.4349265,
1240,Colheita Port 2008,Burmester,Colheita Port,2008,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,3.9,83,58.76,3.0313776,,4.413685,4.6264977,
1241,Dalva Colheita Porto 2010,C. da Silva,Dalva Colheita Porto,2010,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,3.9,77,28.56,3.105616,,4.4884706,4.652404,
1242,Tawny Port N.V.,Senhora do Convento,Tawny Port,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,3.9,72,12.5,2.97,,4.5,4.4024997,
1243,Crusted Port 2015,Butler Nephew,Crusted Port,2015,Portugal,Porto,portugal-crusted-port,Crusted Port,Fortified Wine,Touriga Franca,68,0.0,22,38.5,2.8987052,,4.505468,4.6869783,
1244,Ruby Port N.V.,Burmester,Ruby Port,N.V.,Portugal,Porto,portugal-ruby-port,Ruby Port,Fortified Wine,Touriga Franca,68,3.8,1471,13.2,2.9711812,,4.433228,4.55811,
1245,White Port N.V.,Ramos Pinto,White Port,N.V.,Portugal,Porto,portugal-white-port,White Port,Fortified Wine,Touriga Franca,68,3.8,1122,22.27,3.0774193,,4.480645,4.519355,
1246,Fine Tawny Porto N.V.,Quinta do Tedo,Fine Tawny Porto,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,3.8,837,21.46,2.8462133,,4.2885437,4.2981553,
1247,Finest Reserve Port N.V.,Butler Nephew,Finest Reserve Port,N.V.,Portugal,Porto,portuguese-port,Port,Fortified Wine,Touriga Franca,68,3.8,137,20.35,3.0,,5.0,4.625,
1249,Porto Ruby (Barão de Forrester) N.V.,Offley,Porto Ruby (Barão de Forrester),N.V.,Portugal,Porto,portugal-ruby-port,Ruby Port,Fortified Wine,Touriga Franca,68,3.7,2266,13.36,3.0491014,,4.8232346,4.9312577,
1250,Fine White Port N.V.,Quinta do Noval,Fine White Port,N.V.,Portugal,Porto,portugal-white-port,White Port,Fortified Wine,Touriga Franca,68,3.7,714,18.0,3.0998313,,4.352542,4.4198623,
1251,20 Years Old Port N.V.,Butler Nephew,20 Years Old Port,N.V.,Portugal,Porto,portuguese-port,Port,Fortified Wine,Touriga Franca,68,3.7,25,63.96,3.1258476,,4.959322,4.979661,
1252,Tawny Porto N.V.,Burmester,Tawny Porto,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,3.6,2451,13.9,3.158287,,4.0844965,4.26257,
1253,Ruby Reserve Porto N.V.,Bulas,Ruby Reserve Porto,N.V.,Portugal,Porto,portugal-ruby-port,Ruby Port,Fortified Wine,Touriga Franca,68,3.3,71,20.78,2.8376637,,4.131308,3.952243,
1254,Colheita Port 1963,Burmester,Colheita Port,1963,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.7,169,420.0,3.0313776,,4.413685,4.6264977,
1255,Colheita Port 1941,Kopke,Colheita Port,1941,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.7,71,815.0,3.0908937,,4.577332,4.752544,
1256,Colheita Port 1940,Burmester,Colheita Port,1940,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.7,41,706.0,3.0313776,,4.413685,4.6264977,
1257,40 Year Old Tawny Port N.V.,Quinta do Noval,40 Year Old Tawny Port,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.6,793,180.0,3.1770968,,4.4311285,4.342581,
1258,Colheita Port 1966,Kopke,Colheita Port,1966,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.6,543,175.0,3.0908937,,4.577332,4.752544,
1260,Dalva Colheita Porto 1966,C. da Silva,Dalva Colheita Porto,1966,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.6,47,410.0,3.105616,,4.4884706,4.652404,
1262,Colheita Port 1978,Kopke,Colheita Port,1978,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.5,734,164.0,3.0908937,,4.577332,4.752544,
1264,Porto 40 Years Old Tawny N.V.,Quinta do Vallado,Porto 40 Years Old Tawny,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.5,507,139.95,2.9902387,,4.0997853,4.295012,
1265,Porto 30 Years Old Tawny N.V.,Quinta do Vallado,Porto 30 Years Old Tawny,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.5,392,99.95,3.0091789,,4.3008,4.3925896,
1267,Porto 1963,J.W. Hart,Porto,1963,Portugal,Porto,portuguese-port,Port,Fortified Wine,Touriga Franca,68,0.0,6,505.0,3.0974576,,4.394915,4.9832206,
1268,Porto 1944,J.W. Hart,Porto,1944,Portugal,Porto,portuguese-port,Port,Fortified Wine,Touriga Franca,68,0.0,1,449.0,3.0974576,,4.394915,4.9832206,
1269,Porto 1978,J.W. Hart,Porto,1978,Portugal,Porto,portuguese-port,Port,Fortified Wine,Touriga Franca,68,0.0,4,160.0,3.0974576,,4.394915,4.9832206,
1270,Dalva Colheita Porto 1967,C. da Silva,Dalva Colheita Porto,1967,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.5,143,390.0,3.105616,,4.4884706,4.652404,
1271,Capela da Quinta do Vesuvio Vintage Port 2001,Quinta do Vesuvio,Capela da Quinta do Vesuvio Vintage Port,2001,Portugal,Porto,portugal-single-quinta-vintage-port,Single Quinta Vintage Port,Fortified Wine,Touriga Franca,68,0.0,0,95.0,2.9679012,,4.6925926,4.691358,
1272,Vintage Port 1985,Borges,Vintage Port,1985,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.5,112,72.0,2.8323815,,4.481945,4.7970443,
1273,Porto 20 Years Old Tawny N.V.,Quinta do Vallado,Porto 20 Years Old Tawny,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.4,2258,39.95,3.110014,,4.237772,4.392302,
1274,20 Year Old Tawny Porto N.V.,Royal Oporto,20 Year Old Tawny Porto,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.4,1583,46.38,2.9411812,,4.1961026,4.1470866,
1275,Dalva Colheita Porto 1985,C. da Silva,Dalva Colheita Porto,1985,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.4,547,106.0,3.105616,,4.4884706,4.652404,
1278,Vintage Porto 1982,Ramos Pinto,Vintage Porto,1982,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.4,177,94.99,2.8052053,,4.351568,4.6669197,
1279,Dalva Colheita Porto 1975,C. da Silva,Dalva Colheita Porto,1975,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.4,138,250.0,3.105616,,4.4884706,4.652404,
1280,Quinta da Gaivosa 10 Anos Old Tawny Port N.V.,Alves de Sousa,Quinta da Gaivosa 10 Anos Old Tawny Port,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.4,104,23.9,3.0,,4.5,4.1,
1281,Dalva Colheita Porto 1977,C. da Silva,Dalva Colheita Porto,1977,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.4,104,180.0,3.105616,,4.4884706,4.652404,
1282,Vintage Port 2005,Quinta do Crasto,Vintage Port,2005,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.4,85,45.1,2.8949234,,4.4516745,4.778399,
1283,Vintage Port 2001,Quinta do Vale Meão,Vintage Port,2001,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.4,82,81.0,2.924634,,4.3808517,4.7607923,
1285,Quinta Da Gricha Vintage Port 2005,Churchill's,Quinta Da Gricha Vintage Port,2005,Portugal,Porto,portugal-single-quinta-vintage-port,Single Quinta Vintage Port,Fortified Wine,Touriga Franca,68,4.4,55,60.45,2.8929057,,4.9285865,4.8069367,
1286,Porto Vintage 1997,Quinta Nova de Nossa Senhora do Carmo,Porto Vintage,1997,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.4,52,65.0,2.8836653,,4.29463,4.8575563,
1287,LBV Port 1982,Real Companhia do Norte,LBV Port,1982,Portugal,Porto,portugal-lbv-port,Late Bottled Vintage Port,Fortified Wine,Touriga Franca,68,0.0,1,69.5,3.0,,5.0,4.452632,
1289,20 Years Old Tawny Porto N.V.,Sandeman,20 Years Old Tawny Porto,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.3,3762,33.9,3.0596726,,4.291146,4.430382,
1290,Vintage Port 1987,Borges,Vintage Port,1987,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,0.0,0,159.0,2.8323815,,4.481945,4.7970443,
1291,Vintage Port 1999,Borges,Vintage Port,1999,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,0.0,0,115.0,2.8323815,,4.481945,4.7970443,
1298,Dalva Colheita Porto 1990,C. da Silva,Dalva Colheita Porto,1990,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.3,338,48.0,3.105616,,4.4884706,4.652404,
1299,Quinta Da Gricha Vintage Port 2012,Churchill's,Quinta Da Gricha Vintage Port,2012,Portugal,Porto,portugal-single-quinta-vintage-port,Single Quinta Vintage Port,Fortified Wine,Touriga Franca,68,0.0,2,58.9,2.8929057,,4.9285865,4.8069367,
1300,Quinta Da Gricha Vintage Port 2009,Churchill's,Quinta Da Gricha Vintage Port,2009,Portugal,Porto,portugal-single-quinta-vintage-port,Single Quinta Vintage Port,Fortified Wine,Touriga Franca,68,0.0,21,64.15,2.8929057,,4.9285865,4.8069367,
1301,Quinta Da Gricha Vintage Port 2017,Churchill's,Quinta Da Gricha Vintage Port,2017,Portugal,Porto,portugal-single-quinta-vintage-port,Single Quinta Vintage Port,Fortified Wine,Touriga Franca,68,0.0,16,75.0,2.8929057,,4.9285865,4.8069367,
1302,Dalva Colheita Porto 1982,C. da Silva,Dalva Colheita Porto,1982,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.3,320,100.0,3.105616,,4.4884706,4.652404,
1304,Quinta dos Malvedos Vintage Port 2010,W. & J. Graham's,Quinta dos Malvedos Vintage Port,2010,Portugal,Porto,portugal-single-quinta-vintage-port,Single Quinta Vintage Port,Fortified Wine,Touriga Franca,68,4.3,221,45.0,3.0719144,,4.736703,4.829007,
1305,Vintage Port 1982,Borges,Vintage Port,1982,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.3,105,102.0,2.8323815,,4.481945,4.7970443,
1306,10 Anos Tawny Porto N.V.,Quinta do Vale Meão,10 Anos Tawny Porto,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.3,99,29.95,3.0510447,,4.1767163,3.947015,
1307,Vintage Port 2000,Real Companhia Velha,Vintage Port,2000,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.3,83,61.0,2.7487576,,4.421374,4.717115,
1310,Porto Bioma Vintage Vinha Velha 2015,Niepoort,Porto Bioma Vintage Vinha Velha,2015,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.3,37,95.95,2.857494,,4.4473267,4.555489,
1311,Vintage Port 1994,Borges,Vintage Port,1994,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.3,26,125.0,2.8323815,,4.481945,4.7970443,
1312,Dalva Colheita Porto 1952,C. da Silva,Dalva Colheita Porto,1952,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,0.0,6,495.0,3.105616,,4.4884706,4.652404,
1313,Vintage Port 2020,Churchill's,Vintage Port,2020,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,0.0,15,169.95,2.8086565,,4.553044,4.788448,
1314,Vintage Port 1995,Cálem,Vintage Port,1995,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,0.0,6,49.95,2.7020216,,4.41791,4.783044,
1317,Vintage Port 2013,Quinta do Infantado,Vintage Port,2013,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,0.0,21,79.95,2.9089172,,4.3894634,4.6236877,
1318,Vintage Port 2007,Seara d'Ordens,Vintage Port,2007,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,0.0,15,61.0,2.761569,,4.547341,4.5764627,
1320,Caldas Ruby Special Reserve Port N.V.,Alves de Sousa,Caldas Ruby Special Reserve Port,N.V.,Portugal,Porto,portugal-ruby-port,Ruby Port,Fortified Wine,Touriga Franca,68,4.2,615,39.0,2.7601676,,4.50257,4.50257,
1321,Porto Vintage 2002,Quinta Nova de Nossa Senhora do Carmo,Porto Vintage,2002,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,0.0,12,55.0,2.8836653,,4.29463,4.8575563,
1322,Porto Vintage 2017,Quinta Nova de Nossa Senhora do Carmo,Porto Vintage,2017,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,0.0,10,78.5,2.8836653,,4.29463,4.8575563,
1324,Dalva Colheita Porto 1991,C. da Silva,Dalva Colheita Porto,1991,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.2,234,45.0,3.105616,,4.4884706,4.652404,
1325,Dalva Colheita Porto 2000,C. da Silva,Dalva Colheita Porto,2000,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.2,232,40.0,3.105616,,4.4884706,4.652404,
1327,Dalva Colheita Porto 1992,C. da Silva,Dalva Colheita Porto,1992,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.2,200,43.0,3.105616,,4.4884706,4.652404,
1328,40 Year Old Port N.V.,Quevedo,40 Year Old Port,N.V.,Portugal,Porto,portuguese-port,Port,Fortified Wine,Touriga Franca,68,4.2,170,88.0,2.968302,,4.540377,4.445283,
1329,Vintage Port 2010,Quinta do Crasto,Vintage Port,2010,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.2,119,45.1,2.8949234,,4.4516745,4.778399,
1331,Colheita Port 2011,Kopke,Colheita Port,2011,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.2,111,39.9,3.0908937,,4.577332,4.752544,
1332,Colheita Port 1980,Van Zellers,Colheita Port,1980,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,0.0,3,175.0,2.8777778,,4.5555553,4.8444443,
1333,Colheita Port 2005,Van Zellers,Colheita Port,2005,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,0.0,11,52.0,2.8777778,,4.5555553,4.8444443,
1334,Colheita Port 1969,Van Zellers,Colheita Port,1969,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,0.0,0,375.0,2.8777778,,4.5555553,4.8444443,
1335,Colheita Port 2001,Van Zellers,Colheita Port,2001,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,0.0,4,56.95,2.8777778,,4.5555553,4.8444443,
1337,Colheita Port 2000,Van Zellers,Colheita Port,2000,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,0.0,11,56.95,2.8777778,,4.5555553,4.8444443,
1338,Colheita Port 2002,Van Zellers,Colheita Port,2002,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,0.0,0,54.95,2.8777778,,4.5555553,4.8444443,
1340,Vintage Port 1997,Quinta do Infantado,Vintage Port,1997,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.2,65,79.95,2.9089172,,4.3894634,4.6236877,
1342,Porto Vintage 2000,Quinta Nova de Nossa Senhora do Carmo,Porto Vintage,2000,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.2,57,60.0,2.8836653,,4.29463,4.8575563,
1343,Porto Bioma Vintage Vinha Velha 2013,Niepoort,Porto Bioma Vintage Vinha Velha,2013,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.2,56,95.0,2.857494,,4.4473267,4.555489,
1344,Fine Old Vintage 2018,Allesverloren,Fine Old Vintage,2018,South Africa,Swartland,south-african-fortified,Fortified,Fortified Wine,Touriga Franca,68,4.2,55,15.8,1.7125438,,3.9464138,4.4961305,
1345,Vintage Port 2012,Cálem,Vintage Port,2012,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,4.2,52,46.5,2.7020216,,4.41791,4.783044,
1347,Colheita Port 1991,Burmester,Colheita Port,1991,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.2,35,180.0,3.0313776,,4.413685,4.6264977,
1350,Quinta Da Gricha Vintage Port 2013,Churchill's,Quinta Da Gricha Vintage Port,2013,Portugal,Porto,portugal-single-quinta-vintage-port,Single Quinta Vintage Port,Fortified Wine,Touriga Franca,68,4.2,28,58.9,2.8929057,,4.9285865,4.8069367,
1352,Porto 10 Years Old Tawny N.V.,Quinta do Vallado,Porto 10 Years Old Tawny,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.1,2986,20.95,2.910657,,4.370949,4.430511,
1353,Late Bottled Vintage Port 1980,Quinta do Noval,Late Bottled Vintage Port,1980,Portugal,Porto,portugal-lbv-port,Late Bottled Vintage Port,Fortified Wine,Touriga Franca,68,0.0,9,199.0,2.9642406,,4.6353426,4.553273,
1354,Late Bottled Vintage Port 1968,Quinta do Noval,Late Bottled Vintage Port,1968,Portugal,Porto,portugal-lbv-port,Late Bottled Vintage Port,Fortified Wine,Touriga Franca,68,0.0,7,250.0,2.9642406,,4.6353426,4.553273,
1355,Vintage Port 2021,Quinta da Romaneira,Vintage Port,2021,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,0.0,7,60.0,2.8703928,,4.4700093,4.6996164,
1357,Vintage Port 2008,Quinta da Romaneira,Vintage Port,2008,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,0.0,19,49.95,2.8703928,,4.4700093,4.6996164,
1358,Quinta dos Canais Vintage Port 1991,Cockburn's,Quinta dos Canais Vintage Port,1991,Portugal,Porto,portugal-single-quinta-vintage-port,Single Quinta Vintage Port,Fortified Wine,Touriga Franca,68,0.0,11,70.197075,3.0561779,,4.743522,4.8013334,
1363,Late Bottled Vintage Port 2000,Quinta do Passadouro,Late Bottled Vintage Port,2000,Portugal,Porto,portugal-lbv-port,Late Bottled Vintage Port,Fortified Wine,Touriga Franca,68,0.0,12,59.0,2.696212,,4.3111515,4.4059095,
1365,Dalva Colheita Porto 1995,C. da Silva,Dalva Colheita Porto,1995,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.1,287,45.0,3.105616,,4.4884706,4.652404,
1367,Late Bottled Vintage Port 2014,Quinta Nova de Nossa Senhora do Carmo,Late Bottled Vintage Port,2014,Portugal,Porto,portugal-lbv-port,Late Bottled Vintage Port,Fortified Wine,Touriga Franca,68,4.1,226,19.95,2.9578197,,4.675811,4.484027,
1370,Colheita Porto 2009,Morgadio da Calçada,Colheita Porto,2009,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,0.0,10,42.0,3.0481522,,4.6315217,4.7846193,
1371,Vintage Porto 2009,Conceito,Vintage Porto,2009,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,0.0,20,26.5,2.9363406,,4.3540425,4.7944684,
1372,Bioma Vinha Velha Crusted Port N.V.,Niepoort,Bioma Vinha Velha Crusted Port,N.V.,Portugal,Porto,portugal-crusted-port,Crusted Port,Fortified Wine,Touriga Franca,68,4.1,105,49.0,2.784,,4.368,3.8879998,
1374,Dalva Colheita Porto 1999,C. da Silva,Dalva Colheita Porto,1999,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.1,93,42.0,3.105616,,4.4884706,4.652404,
1377,Quinta da Roeda Vintage Port 2018,Croft,Quinta da Roeda Vintage Port,2018,Portugal,Porto,portugal-single-quinta-vintage-port,Single Quinta Vintage Port,Fortified Wine,Touriga Franca,68,4.1,48,46.5,3.0001724,,4.8596754,4.8371615,
1381,Porto Tawny 10 Years Old N.V.,Cálem,Porto Tawny 10 Years Old,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.0,2852,19.95,2.9802399,,4.32216,4.43084,
1383,Fine Old Vintage 1997,Allesverloren,Fine Old Vintage,1997,South Africa,Swartland,south-african-fortified,Fortified,Fortified Wine,Touriga Franca,68,0.0,11,36.4,1.7125438,,3.9464138,4.4961305,
1384,Fine Old Vintage 2019,Allesverloren,Fine Old Vintage,2019,South Africa,Swartland,south-african-fortified,Fortified,Fortified Wine,Touriga Franca,68,0.0,15,16.45,1.7125438,,3.9464138,4.4961305,
1385,10 Years Old Tawny Port N.V.,Churchill's,10 Years Old Tawny Port,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.0,1321,30.0,3.0098345,,4.204959,4.096777,
1387,Porto Reserve Tawny N.V.,Kopke,Porto Reserve Tawny,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.0,721,26.5,2.9709332,,4.432177,4.4903107,
1388,Century 10 Year Old Tawny Port N.V.,Andresen,Century 10 Year Old Tawny Port,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.0,634,26.9,3.2260869,,3.8594203,4.368116,
1389,Tawny Porto 10 Years Old N.V.,Quinta do Infantado,Tawny Porto 10 Years Old,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.0,610,15.9,3.1508718,,4.43641,4.459487,
1390,Sotto Voce Ruby Reserve Port N.V.,Burmester,Sotto Voce Ruby Reserve Port,N.V.,Portugal,Porto,portugal-ruby-port,Ruby Port,Fortified Wine,Touriga Franca,68,4.0,469,24.95,3.1865363,,4.564749,4.8489943,
1391,Pintas 10 Years Old Tawny Port N.V.,Wine & Soul,Pintas 10 Years Old Tawny Port,N.V.,Portugal,Porto,portugal-tawny-port,Tawny Port,Fortified Wine,Touriga Franca,68,4.0,410,24.75,3.1163468,,4.189741,4.461218,
1392,Vintage Port 1962,Quinta do Castelinho,Vintage Port,1962,Portugal,Porto,portugal-vintage-port,Vintage Port,Fortified Wine,Touriga Franca,68,0.0,1,270.0,2.80531,,4.4877086,4.7173853,
1394,Colheita Port 2004,Quevedo,Colheita Port,2004,Portugal,Porto,portugal-colheita-port,Colheita Port,Fortified Wine,Touriga Franca,68,4.0,133,27.0,3.1662447,,4.620114,4.7644606,
1396,Conceito by Barbeito Porto Branco N.V.,Conceito,Conceito by Barbeito Porto Branco,N.V.,Portugal,Porto,portugal-white-port,White Port,Fortified Wine,Touriga Franca,68,4.0,119,25.9,2.9838758,,4.360155,4.7268987,
1400,Porto LBV 2018,Quinta do Vallado,Porto LBV,2018,Portugal,Porto,portugal-lbv-port,Late Bottled Vintage Port,Fortified Wine,Touriga Franca,68,4.0,39,19.8,3.0468779,,4.436526,4.0492487,
