,ID,Winery,Name,Vintage,Country,Region,Wine_Style,Wine_Type,Wine_Type_ID,Grape Type,Grape_ID,Rating,Review_Count,Price,Acidity,Fizziness,Intensity,Sweetness,Tannin
103,Pessac-Léognan (Premier Grand Cru Classé) 2000,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),2000,France,Pessac-Léognan,bordeaux-left-bank-pessac-leognan,Pessac-Léognan,1,Cabernet Franc,3,4.8,1153,828.0,4.2211084,,4.079735,1.6726997,4.23164
104,IX Estate Red 2016,Colgin,IX Estate Red,2016,United States,Napa Valley,napa-valley-bordeaux-blend,Bordeaux Blend,1,Cabernet Franc,3,4.8,137,810.9,3.8272753,,4.768896,1.8437346,3.6332822
105,Veneto Alzero Cabernet 2011,Quintarelli Giuseppe,Veneto Alzero Cabernet,2011,Italy,Veneto,northern-italy-red,Red,1,Cabernet Franc,3,4.8,86,603.9,2.3021724,,4.122852,2.6902273,2.9369469
106,Pomerol 2018,Château Pétrus,Pomerol,2018,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.8,83,6851.0,3.3757415,,4.131081,1.9722412,3.447233
107,Le Bourg Saumur Champigny 2013,Clos Rougeard,Le Bourg Saumur Champigny,2013,France,Saumur-Champigny,french-middle-loire-cabernet-franc-red,Cabernet Franc,1,Cabernet Franc,3,4.8,57,530.4,3.9752448,,3.358164,1.9531306,3.5145442
108,Pomerol 2020,Château Pétrus,Pomerol,2020,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.8,41,6000.0,3.3757415,,4.131081,1.9722412,3.447233
109,Pomerol 1954,Château Pétrus,Pomerol,1954,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,0.0,6,4300.0,3.3757415,,4.131081,1.9722412,3.447233
110,Tignanello 2018,Antinori,Tignanello,2018,Italy,Toscana,tuscan-red,Red,1,Cabernet Franc,3,4.7,8451,320.25,3.083691,,3.418301,1.722995,2.9890265
111,Sassicaia 2016,Tenuta San Guido,Sassicaia,2016,Italy,Bolgheri Sassicaia,italian-bolgheri,Bolgheri,1,Cabernet Franc,3,4.7,5438,823.98,3.4874673,,3.7830396,1.7051258,3.878292
112,Sassicaia 2006,Tenuta San Guido,Sassicaia,2006,Italy,Bolgheri Sassicaia,italian-bolgheri,Bolgheri,1,Cabernet Franc,3,4.7,3537,1372.5,3.4874673,,3.7830396,1.7051258,3.878292
113,Pauillac (Grand Cru Classé) 2009,Château Pontet-Canet,Pauillac (Grand Cru Classé),2009,France,Pauillac,bordeaux-left-bank-pauillac,Pauillac,1,Cabernet Franc,3,4.7,3499,304.0,4.197873,,4.218089,1.6728092,4.2265296
114,Pauillac (Premier Grand Cru Classé) 2001,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2001,France,Pauillac,bordeaux-left-bank-pauillac,Pauillac,1,Cabernet Franc,3,4.7,2906,655.0,4.0900707,,4.0577865,1.7132971,4.1127405
115,Pauillac (Premier Grand Cru Classé) 2005,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2005,France,Pauillac,bordeaux-left-bank-pauillac,Pauillac,1,Cabernet Franc,3,4.7,2646,1059.5,4.0900707,,4.0577865,1.7132971,4.1127405
116,Château Margaux (Premier Grand Cru Classé) 2004,Château Margaux,Château Margaux (Premier Grand Cru Classé),2004,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,2611,680.0,4.1657367,,3.673643,1.6061885,3.8240721
117,Château Margaux (Premier Grand Cru Classé) 1995,Château Margaux,Château Margaux (Premier Grand Cru Classé),1995,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,2333,935.0,4.1657367,,3.673643,1.6061885,3.8240721
118,Pomerol 2020,Le Pin,Pomerol,2020,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,0.0,3,6419.86,3.4017339,,4.126556,1.9152695,3.2842307
119,Pauillac (Premier Grand Cru Classé) 1982,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),1982,France,Pauillac,bordeaux-left-bank-pauillac,Pauillac,1,Cabernet Franc,3,4.7,2283,1560.0,4.0900707,,4.0577865,1.7132971,4.1127405
120,Bolgheri Superiore 2007,Ornellaia,Bolgheri Superiore,2007,Italy,Bolgheri Superiore,italian-bolgheri,Bolgheri,1,Cabernet Franc,3,4.7,2210,360.0,3.4588118,,3.8769662,1.7900262,3.8896084
121,Château Margaux (Premier Grand Cru Classé) 1996,Château Margaux,Château Margaux (Premier Grand Cru Classé),1996,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,2050,1801.0,4.1657367,,3.673643,1.6061885,3.8240721
122,Pessac-Léognan (Premier Grand Cru Classé) 1995,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),1995,France,Pessac-Léognan,bordeaux-left-bank-pessac-leognan,Pessac-Léognan,1,Cabernet Franc,3,4.7,1976,650.4,4.2211084,,4.079735,1.6726997,4.23164
123,Château Margaux (Premier Grand Cru Classé) 1999,Château Margaux,Château Margaux (Premier Grand Cru Classé),1999,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,1786,780.0,4.1657367,,3.673643,1.6061885,3.8240721
124,Château Margaux (Premier Grand Cru Classé) 2006,Château Margaux,Château Margaux (Premier Grand Cru Classé),2006,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,1725,699.0,4.1657367,,3.673643,1.6061885,3.8240721
125,Château Margaux (Premier Grand Cru Classé) 1986,Château Margaux,Château Margaux (Premier Grand Cru Classé),1986,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,1713,1050.0,4.1657367,,3.673643,1.6061885,3.8240721
126,Château Margaux (Premier Grand Cru Classé) 1982,Château Margaux,Château Margaux (Premier Grand Cru Classé),1982,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,1581,1750.0,4.1657367,,3.673643,1.6061885,3.8240721
127,Château Margaux (Premier Grand Cru Classé) 2001,Château Margaux,Château Margaux (Premier Grand Cru Classé),2001,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,1498,1204.14,4.1657367,,3.673643,1.6061885,3.8240721
128,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1995,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),1995,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,1417,804.0,3.3567367,,3.9905357,1.7389643,3.4289818
129,Pauillac (Premier Grand Cru Classé) 2000,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2000,France,Pauillac,bordeaux-left-bank-pauillac,Pauillac,1,Cabernet Franc,3,4.7,1401,3150.0,4.0900707,,4.0577865,1.7132971,4.1127405
130,Pauillac (Premier Grand Cru Classé) 2009,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2009,France,Pauillac,bordeaux-left-bank-pauillac,Pauillac,1,Cabernet Franc,3,4.7,1352,994.95,4.0900707,,4.0577865,1.7132971,4.1127405
131,Harlequin 2016,Zýmē,Harlequin,2016,Italy,Veneto,northern-italy-red,Red,1,Cabernet Franc,3,0.0,22,289.98,2.656454,,4.08273,2.4388974,3.0804603
132,Pomerol 2004,Château Pétrus,Pomerol,2004,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.7,1291,3215.0,3.3757415,,4.131081,1.9722412,3.447233
133,Pauillac (Grand Cru Classé) 1982,Château Pichon Longueville Comtesse de Lalande,Pauillac (Grand Cru Classé),1982,France,Pauillac,bordeaux-left-bank-pauillac,Pauillac,1,Cabernet Franc,3,4.7,1175,990.0,4.1517296,,4.0542226,1.5923597,4.0936313
134,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2005,Château Pavie,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2005,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,1141,768.6,3.3888423,,4.1932726,1.8618784,3.5282464
135,Château Margaux (Premier Grand Cru Classé) 2003,Château Margaux,Château Margaux (Premier Grand Cru Classé),2003,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,1057,813.7,4.1657367,,3.673643,1.6061885,3.8240721
136,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2005,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2005,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,1019,1573.8,3.3567367,,3.9905357,1.7389643,3.4289818
137,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2000,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2000,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,1005,1217.0,3.3567367,,3.9905357,1.7389643,3.4289818
138,Pauillac (Premier Grand Cru Classé) 2010,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2010,France,Pauillac,bordeaux-left-bank-pauillac,Pauillac,1,Cabernet Franc,3,4.7,965,949.0,4.0900707,,4.0577865,1.7132971,4.1127405
139,Pomerol 1995,Château Pétrus,Pomerol,1995,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.7,958,5950.0,3.3757415,,4.131081,1.9722412,3.447233
140,Pomerol 2006,Château Pétrus,Pomerol,2006,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.7,901,3798.0,3.3757415,,4.131081,1.9722412,3.447233
141,Pessac-Léognan (Premier Grand Cru Classé) 1985,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),1985,France,Pessac-Léognan,bordeaux-left-bank-pessac-leognan,Pessac-Léognan,1,Cabernet Franc,3,4.7,882,670.0,4.2211084,,4.079735,1.6726997,4.23164
142,Château Margaux (Premier Grand Cru Classé) 2005,Château Margaux,Château Margaux (Premier Grand Cru Classé),2005,France,Margaux,bordeaux-left-bank-margaux,Margaux,1,Cabernet Franc,3,4.7,875,1234.9,4.1657367,,3.673643,1.6061885,3.8240721
143,Pessac-Léognan (Premier Grand Cru Classé) 2012,Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé),2012,France,Pessac-Léognan,bordeaux-left-bank-pessac-leognan,Pessac-Léognan,1,Cabernet Franc,3,4.7,859,504.9,4.2211084,,4.079735,1.6726997,4.23164
144,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1986,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),1986,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,837,900.0,3.3567367,,3.9905357,1.7389643,3.4289818
145,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1990,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),1990,France,Saint-Émilion Grand Cru,bordeaux-right-bank-saint-emilion,Saint-Émilion,1,Cabernet Franc,3,4.7,822,1620.0,3.3567367,,3.9905357,1.7389643,3.4289818
146,Pauillac (Premier Grand Cru Classé) 2015,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2015,France,Pauillac,bordeaux-left-bank-pauillac,Pauillac,1,Cabernet Franc,3,4.7,798,750.0,4.0900707,,4.0577865,1.7132971,4.1127405
147,Pomerol 1983,Château Pétrus,Pomerol,1983,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.7,787,2426.0,3.3757415,,4.131081,1.9722412,3.447233
148,Pomerol 2000,Château Pétrus,Pomerol,2000,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.7,761,7815.0,3.3757415,,4.131081,1.9722412,3.447233
149,Pomerol 2001,Château Pétrus,Pomerol,2001,France,Pomerol,bordeaux-right-bank-pomerol,Pomerol,1,Cabernet Franc,3,4.7,755,3579.0,3.3757415,,4.131081,1.9722412,3.447233
150,Kalterersee Auslese Classico 2010,Kaltern,Kalterersee Auslese Classico,2010,Italy,Trentino-Alto Adige,northern-italy-red,Red,1,Gewürztraminer,7,0.0,1,8.8,2.1513793,,3.3834484,1.5793103,2.6889656
151,L'Ermita Velles Vinyes Priorat 2018,Álvaro Palacios,L'Ermita Velles Vinyes Priorat,2018,Spain,Priorat,spanish-priorat-red,Priorat Red,1,Grenache,8,4.8,37,1276.0,3.4774032,,4.463691,1.8713672,3.3402789
152,Châteauneuf-du-Pape 2007,Château Rayas,Châteauneuf-du-Pape,2007,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.7,804,2080.0,3.0963688,,4.347048,2.0876336,2.7883778
153,Châteauneuf-du-Pape 2011,Château Rayas,Châteauneuf-du-Pape,2011,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.7,115,1977.7,3.0963688,,4.347048,2.0876336,2.7883778
154,L'Ermita Velles Vinyes Priorat 2005,Álvaro Palacios,L'Ermita Velles Vinyes Priorat,2005,Spain,Priorat,spanish-priorat-red,Priorat Red,1,Grenache,8,4.7,75,795.0,3.4774032,,4.463691,1.8713672,3.3402789
155,Quiñon de Valmira 2018,Álvaro Palacios,Quiñon de Valmira,2018,Spain,Rioja,spanish-rioja-red,Rioja Red,1,Grenache,8,4.7,63,402.9,3.7832732,,3.3522525,1.5114996,3.5920596
156,L'Ermita Velles Vinyes Priorat 2016,Álvaro Palacios,L'Ermita Velles Vinyes Priorat,2016,Spain,Priorat,spanish-priorat-red,Priorat Red,1,Grenache,8,4.7,40,1199.0,3.4774032,,4.463691,1.8713672,3.3402789
157,Les Secrets Madeleine Pic-Saint-Loup 2012,Château de Lascaux,Les Secrets Madeleine Pic-Saint-Loup,2012,France,Pic-Saint-Loup,languedoc-roussillon-red,Red,1,Grenache,8,0.0,16,48.95,3.6666667,,3.6666667,1.6666666,3.8333333
158,Pignan Châteauneuf-du-Pape Réserve Rouge 1999,Château Rayas,Pignan Châteauneuf-du-Pape Réserve Rouge,1999,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,13,2416.2,3.069642,,4.2491636,1.9082239,2.7804642
159,Chateauneuf-du-Pape Réserve des Célestins 2016,Henri Bonneau,Chateauneuf-du-Pape Réserve des Célestins,2016,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,23,385.0,3.1312943,,4.4991407,2.0082874,3.0176835
160,Châteauneuf-du-Pape 2004,Château Rayas,Châteauneuf-du-Pape,2004,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.6,676,2416.2,3.0963688,,4.347048,2.0876336,2.7883778
161,Touran 2021,Morca,Touran,2021,Spain,Campo de Borja,spanish-grenache,Grenache,1,Grenache,8,0.0,0,107.05,3.0833538,,4.4941516,2.1485276,3.094622
162,Pharaon 2019,Department 66,Pharaon,2019,France,Côtes Catalanes,languedoc-roussillon-red,Red,1,Grenache,8,0.0,13,190.0,3.6961498,,4.1289983,1.6256974,3.5333004
163,Les Onze Terrasses 2018,Domaine Lafage,Les Onze Terrasses,2018,France,Côtes du Roussillon,languedoc-roussillon-red,Red,1,Grenache,8,0.0,12,86.0,3.6594129,,4.318652,1.5659783,3.9010434
164,Habemus Lazio Rosso (Etichetta Bianca) 2018,San Giovenale,Habemus Lazio Rosso (Etichetta Bianca),2018,Italy,Lazio,central-italy-red,Red,1,Grenache,8,4.6,235,95.7,3.0804875,,3.6170788,1.9578805,2.9533715
165,Réserve Côtes-du-Rhône 2010,Chateau de Fonsalette,Réserve Côtes-du-Rhône,2010,France,Côtes-du-Rhône,southern-rhone-red,Red,1,Grenache,8,4.6,219,360.0,3.3821251,,3.7539876,1.9339329,3.1593251
166,EABA 2019,Andremily Wines,EABA,2019,United States,Santa Barbara County,californian-rhone-blend,Rhône Blend,1,Grenache,8,0.0,23,247.86,3.2767448,,4.962917,2.0294268,3.7678387
167,Chateauneuf-du-Pape Réserve des Célestins 2012,Henri Bonneau,Chateauneuf-du-Pape Réserve des Célestins,2012,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.6,146,408.0,3.1312943,,4.4991407,2.0082874,3.0176835
168,Pignan Châteauneuf-du-Pape Réserve Rouge 2011,Château Rayas,Pignan Châteauneuf-du-Pape Réserve Rouge,2011,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.6,119,560.4,3.069642,,4.2491636,1.9082239,2.7804642
169,Pignan Châteauneuf-du-Pape Réserve Rouge 2010,Château Rayas,Pignan Châteauneuf-du-Pape Réserve Rouge,2010,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.6,114,600.0,3.069642,,4.2491636,1.9082239,2.7804642
170,La Petite Siberie 2014,Domaine du Clos des Fées,La Petite Siberie,2014,France,Côtes du Roussillon Villages,languedoc-roussillon-red,Red,1,Grenache,8,4.6,78,275.0,3.9321678,,4.1923175,1.4900346,3.905049
171,Chateauneuf-du-Pape Réserve des Célestins 2015,Henri Bonneau,Chateauneuf-du-Pape Réserve des Célestins,2015,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.6,57,825.0,3.1312943,,4.4991407,2.0082874,3.0176835
172,Châteauneuf-du-Pape Cuvée Marie Beurrier 2014,Henri Bonneau,Châteauneuf-du-Pape Cuvée Marie Beurrier,2014,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.6,47,425.0,3.2144835,,4.4923444,1.9788985,3.1584191
173,Diamant Rouge 2016,Domaine de Villeneuve,Diamant Rouge,2016,France,Pic-Saint-Loup,languedoc-roussillon-red,Red,1,Grenache,8,0.0,3,60.53,3.2852943,,3.9588237,2.4632354,3.3941176
174,Distenta Grenache 2020,Sine Qua Non,Distenta Grenache,2020,United States,Central Coast,californian-grenache-red,Grenache,1,Grenache,8,4.6,30,350.0,2.7631452,,3.5813708,2.4581451,2.8205645
175,Touran 2020,Morca,Touran,2020,Spain,Campo de Borja,spanish-grenache,Grenache,1,Grenache,8,4.6,28,107.05,3.0833538,,4.4941516,2.1485276,3.094622
176,Chateauneuf-du-Pape Réserve des Célestins 2014,Henri Bonneau,Chateauneuf-du-Pape Réserve des Célestins,2014,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.6,25,320.0,3.1312943,,4.4991407,2.0082874,3.0176835
177,Turriga Isola dei Nuraghi 2014,Argiolas,Turriga Isola dei Nuraghi,2014,Italy,Isola dei Nuraghi,southern-italy-red,Red,1,Grenache,8,4.5,1246,185.0,2.451929,,4.6601696,2.4424706,3.1306362
178,La Petite Siberie 2004,Domaine du Clos des Fées,La Petite Siberie,2004,France,Côtes du Roussillon Villages,languedoc-roussillon-red,Red,1,Grenache,8,0.0,20,880.0,3.9321678,,4.1923175,1.4900346,3.905049
179,La Petite Siberie 2019,Domaine du Clos des Fées,La Petite Siberie,2019,France,Côtes du Roussillon Villages,languedoc-roussillon-red,Red,1,Grenache,8,0.0,8,235.0,3.9321678,,4.1923175,1.4900346,3.905049
180,Châteauneuf-du-Pape Réserve des Deux Frères 2020,Pierre Usseglio,Châteauneuf-du-Pape Réserve des Deux Frères,2020,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,6,110.1,3.1148257,,4.7318306,1.9866004,2.989714
181,Châteauneuf-du-Pape 2019,Clos des Papes (Paul Avril),Châteauneuf-du-Pape,2019,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.5,492,159.6,3.0738688,,4.578182,1.8562324,2.8763206
182,Vacqueyras 2012,Château des Tours,Vacqueyras,2012,France,Vacqueyras,southern-rhone-red,Red,1,Grenache,8,4.5,451,168.0,3.4475634,,3.8119013,1.9607084,3.1352093
183,Châteauneuf-du-Pape Réserve Secrète 2017,Domaine de la Solitude - Famille Lancon,Châteauneuf-du-Pape Réserve Secrète,2017,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,0.0,17,93.5,3.1018891,,4.6790004,2.1742961,2.7855926
184,Rivesaltes Legend Vintage  1900,Gérard Bertrand,Rivesaltes Legend Vintage ,1900,France,Rivesaltes,languedoc-roussillon-grenache,Grenache,1,Grenache,8,0.0,0,2900.0,3.3334079,,3.6219594,2.2715306,3.2686532
185,Rivesaltes Legend Vintage  1945,Gérard Bertrand,Rivesaltes Legend Vintage ,1945,France,Rivesaltes,languedoc-roussillon-grenache,Grenache,1,Grenache,8,0.0,7,390.0,3.3334079,,3.6219594,2.2715306,3.2686532
186,Rivesaltes Legend Vintage  1977,Gérard Bertrand,Rivesaltes Legend Vintage ,1977,France,Rivesaltes,languedoc-roussillon-grenache,Grenache,1,Grenache,8,0.0,22,120.0,3.3334079,,3.6219594,2.2715306,3.2686532
187,Rivesaltes Legend Vintage  1948,Gérard Bertrand,Rivesaltes Legend Vintage ,1948,France,Rivesaltes,languedoc-roussillon-grenache,Grenache,1,Grenache,8,0.0,5,370.0,3.3334079,,3.6219594,2.2715306,3.2686532
188,Rivesaltes Legend Vintage  1944,Gérard Bertrand,Rivesaltes Legend Vintage ,1944,France,Rivesaltes,languedoc-roussillon-grenache,Grenache,1,Grenache,8,0.0,3,460.0,3.3334079,,3.6219594,2.2715306,3.2686532
189,Rivesaltes Legend Vintage  1942,Gérard Bertrand,Rivesaltes Legend Vintage ,1942,France,Rivesaltes,languedoc-roussillon-grenache,Grenache,1,Grenache,8,0.0,3,450.0,3.3334079,,3.6219594,2.2715306,3.2686532
190,Rivesaltes Legend Vintage  1955,Gérard Bertrand,Rivesaltes Legend Vintage ,1955,France,Rivesaltes,languedoc-roussillon-grenache,Grenache,1,Grenache,8,0.0,13,300.0,3.3334079,,3.6219594,2.2715306,3.2686532
191,Rivesaltes Legend Vintage  1910,Gérard Bertrand,Rivesaltes Legend Vintage ,1910,France,Rivesaltes,languedoc-roussillon-grenache,Grenache,1,Grenache,8,0.0,1,1900.0,3.3334079,,3.6219594,2.2715306,3.2686532
192,Rivesaltes Legend Vintage  1914,Gérard Bertrand,Rivesaltes Legend Vintage ,1914,France,Rivesaltes,languedoc-roussillon-grenache,Grenache,1,Grenache,8,0.0,0,1400.0,3.3334079,,3.6219594,2.2715306,3.2686532
193,Cuvée des Cadettes Châteauneuf-du-Pape 2016,Château La Nerthe,Cuvée des Cadettes Châteauneuf-du-Pape,2016,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.5,302,99.75,3.0646284,,4.6855936,1.8056196,2.8856273
194,Réserve Côtes-du-Rhône 2011,Chateau de Fonsalette,Réserve Côtes-du-Rhône,2011,France,Côtes-du-Rhône,southern-rhone-red,Red,1,Grenache,8,4.5,172,360.0,3.3821251,,3.7539876,1.9339329,3.1593251
195,Châteauneuf-du-Pape Cuvée Marie Beurrier 2008,Henri Bonneau,Châteauneuf-du-Pape Cuvée Marie Beurrier,2008,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.5,103,216.0,3.2144835,,4.4923444,1.9788985,3.1584191
196,Chateauneuf-du-Pape Réserve des Célestins 2006,Henri Bonneau,Chateauneuf-du-Pape Réserve des Célestins,2006,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.5,99,540.0,3.1312943,,4.4991407,2.0082874,3.0176835
197,Barrosu Cannonau di Sardegna Riserva Franzisca 2017,Giovanni Montisci,Barrosu Cannonau di Sardegna Riserva Franzisca,2017,Italy,Cannonau di Sardegna,sardinian-cannonau,Cannonau,1,Grenache,8,4.5,90,105.88,3.1168516,,4.0129986,1.5870914,3.0682156
198,La Petite Siberie 2013,Domaine du Clos des Fées,La Petite Siberie,2013,France,Côtes du Roussillon Villages,languedoc-roussillon-red,Red,1,Grenache,8,4.5,76,320.0,3.9321678,,4.1923175,1.4900346,3.905049
199,Badde Nigolosu 2016,Tenute Dettori,Badde Nigolosu,2016,Italy,Romangia,southern-italy-red,Red,1,Grenache,8,4.5,60,68.2,2.4852467,,4.727323,3.0001514,3.1602638
200,Châteauneuf-du-Pape 2014,Henri Bonneau,Châteauneuf-du-Pape,2014,France,Châteauneuf-du-Pape,southern-rhone-chateauneuf-du-pape,Châteauneuf-du-Pape Red,1,Grenache,8,4.5,55,160.0,3.2251997,,4.331238,1.7316111,3.1019187
201,Malbec Argentino 2021,Catena Zapata,Malbec Argentino,2021,Argentina,Mendoza,argentinian-mendoza-malbec-red,Malbec,1,Malbec,9,4.7,347,100.93,2.6854916,,4.002789,2.0966935,2.6184485
202,Adrianna Vineyard Mundus Bacillus Terrae Malbec 2015,Catena Zapata,Adrianna Vineyard Mundus Bacillus Terrae Malbec,2015,Argentina,Gualtallary,argentinian-tupungato-malbec-red,Malbec,1,Malbec,9,4.6,183,253.98,3.0443182,,3.9605608,2.175892,2.7494648
203,Adrianna Vineyard Mundus Bacillus Terrae Malbec 2018,Catena Zapata,Adrianna Vineyard Mundus Bacillus Terrae Malbec,2018,Argentina,Gualtallary,argentinian-tupungato-malbec-red,Malbec,1,Malbec,9,4.6,104,240.0,3.0443182,,3.9605608,2.175892,2.7494648
204,Nicolás Catena Zapata 2015,Catena Zapata,Nicolás Catena Zapata,2015,Argentina,Mendoza,argentinian-cabernet-malbec,Cabernet - Malbec,1,Malbec,9,4.5,2007,85.0,3.060007,,4.2827106,1.8323754,3.2208107
